system:index,%_MANCHA_ALT_DO_LOTE,%_MANCHA_NPMEN20_DO_LOTE,%_MANCHA_NPTOTAL_DO_LOTE,ArM2_TOTAL_MANCHA_ALT,ArM2_TOTAL_MANCHA_NPMEN20,ArM2_TOTAL_MANCHA_NPTOTAL,CEU,CEU_Nome,CO_CEP,CO_DISTRIT,CO_ENTIDAD,CO_MUNICIP,CO_ORGAO_R,CO_UF,DS_COMPLEM,DS_ENDEREC,IN_LOCAL_1,IN_LOCAL_F,IN_PATIO_D,IN_QUADRA_,IN_QUADR_1,IN_TERREIR,IN_VINCULO,IN_VIVEIRO,NO_BAIRRO,NO_ENTIDAD,NO_MUNICIP,NO_UF,NU_ANO_CEN,NU_DDD,NU_ENDEREC,NU_TELEFON,Nome,SG_UF,TP_DEPENDE,TP_LOCALIZ,TP_LOCAL_1,TP_SITUACA,TipoNome,eq_areap,eq_bairro,eq_categor,eq_cd_catg,eq_cd_dirt,eq_cd_dist,eq_cd_mec,eq_cd_subp,eq_cep,eq_classe,eq_compend,eq_diretor,eq_distr,eq_dre,eq_email,eq_ender,eq_enderec,eq_eol,eq_esfera,eq_fone1,eq_fone2,eq_id,eq_nome,eq_num,eq_regiao5,eq_regiao8,eq_setor,eq_subpref,eq_telefon,eq_tipo,eq_zona,eq_zona_1,layer,t_CodMec,t_NoEsco,t_NoLote,.geo
1_1_1_000000000000000009e4,37.71028924709392,6.5862613901668965,32.46212784273279,1983.7762070823185,346.47489850385824,1707.692996564339,,,3977310,355030801,35909105,3550308,10208,35,RUA,ANTENOR DA COSTA SOLDADO,0,0,0,1,0,0,1,0,CONJUNTO HABITACIONAL MARECHAL MASCARENHAS DE MORA,VALDIR FERNANDES PINTO PROF,São Paulo,São Paulo,2021,11,145,29625727,PROFESSOR VALDIR FERNANDES PINTO,SP,2,1,0,1,EE PROFESSOR VALDIR FERNANDES PINTO,"3,55031E+12",CONJUNTO HABITACIONAL MARECHAL MASCARENHAS DE MORA,ESCOLAS AUTONOMAS,1,10208,76,35909105,32,3977000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 4,SAPOPEMBA,SAO MATEUS,E909105A@EDUCACAO.SP.GOV.BR,ANTENOR DA COSTA SOLDADO,ANTENOR DA COSTA SOLDADO 145,35909105,ESTADUAL-SE,1129193823,1129625727,7072,VALDIR FERNANDES PINTO PROF,145,Leste,Leste 1,355030876000225,SAPOPEMBA,1129193823 / 1129625727,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35909105,2575,1193,"{""type"":""Point"",""coordinates"":[-46.49459036043938,-23.618899251975023]}"
1_1_1_00000000000000000714,46.52991870030364,9.216254587246597,16.842084640772395,1044.5338947051175,206.89248052668043,378.0820761387754,,,5267000,355030861,35924398,3550308,10101,35,,ESTRADA CORONEL JOSE GLADIADOR,0,0,0,1,0,0,1,0,JARDIM CANAA,JARDIM CANAA,São Paulo,São Paulo,2021,11,79,39112625,JARDIM CANAA,SP,2,1,0,1,EE JARDIM CANAA,"3,55031E+12",JARDIM CANAA,ESCOLAS AUTONOMAS,1,10101,3,35924398,1,5267000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,ESTRADA,NORTE 1,ANHANGUERA,PIRITUBA,E924398A@EDUCACAO.SP.GOV.BR,ESTRADA CORONEL JOSE GLADIADOR,ESTRADA CORONEL JOSE GLADIADOR 79,35924398,ESTADUAL-SE,1139112625,,7192,JARDIM CANAA,79,Norte,Norte 2,355030803000009,PERUS,1139112625 /,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35924398,2696,1931,"{""type"":""Point"",""coordinates"":[-46.792108385296906,-23.436220275152234]}"
1_1_1_00000000000000000892,28.94925925128387,11.659321224179909,23.716771535570125,2327.354466417713,937.3425789915684,1906.6924539656281,,,3474020,355030804,35037333,3550308,10205,35,RUA,RUA CORONEL JOAO DE OLIVEIRA MELO,0,0,0,1,0,0,1,0,VILA ANTONIETA,DUQUE DE CAXIAS,São Paulo,São Paulo,2021,11,967,27217926,DUQUE DE CAXIAS,SP,2,1,0,1,EE DUQUE DE CAXIAS,"3,55031E+12",VILA ANTONIETA,ESCOLAS AUTONOMAS,1,10205,4,35037333,26,3474000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 5,ARICANDUVA,ITAQUERA,E037333A@EDUCACAO.SP.GOV.BR,RUA CORONEL JOAO DE OLIVEIRA MELO,RUA CORONEL JOAO DE OLIVEIRA MELO 967,35037333,ESTADUAL-SE,1127214977,1127217926,1461,DUQUE DE CAXIAS,967,Leste,Leste 1,355030804000032,ARICANDUVA-FORMOSA-CARRAO,1127214977 / 1127217926,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35037333,608,934,"{""type"":""Point"",""coordinates"":[-46.51165858720114,-23.57620694067715]}"
1_1_1_00000000000000000af3,40.76379207763705,24.871098965069788,37.38264324939799,2943.5307313523217,1795.928209690533,2699.3798568644324,,,3910070,355030804,35908940,3550308,10205,35,RUA,ANTONIO FERRACIOLLI,0,0,0,1,0,0,1,0,JARDIM CATARINA,MARIA PRESTES MAIA,São Paulo,São Paulo,2021,11,283,27216473,MARIA PRESTES MAIA,SP,2,1,0,1,EE MARIA PRESTES MAIA,"3,55031E+12",JARDIM CATARINA,ESCOLAS AUTONOMAS,1,10205,4,35908940,26,3910000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 5,ARICANDUVA,ITAQUERA,E908940A@EDUCACAO.SP.GOV.BR,ANTONIO FERRACIOLLI,ANTONIO FERRACIOLLI 283,35908940,ESTADUAL-SE,1127213377,1127216473,7058,MARIA PRESTES MAIA,283,Leste,Leste 1,355030804000095,ARICANDUVA-FORMOSA-CARRAO,1127213377 / 1127216473,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35908940,2561,1939,"{""type"":""Point"",""coordinates"":[-46.513832677393715,-23.584276981847157]}"
1_1_1_000000000000000005d2,15.59569117872243,3.427327530755433,3.427327530755433,1073.9562830297607,236.0139023961615,236.0139023961615,,,1124060,355030801,35003621,3550308,10102,35,PRACA,PRACA CEL FERNANDO PRESTES,0,0,0,1,0,0,1,0,BOM RETIRO,PRUDENTE DE MORAES,São Paulo,São Paulo,2021,11,197,33132343,PRUDENTE DE MORAES,SP,2,1,0,1,EE PRUDENTE DE MORAES,"3,55031E+12",BOM RETIRO,ESCOLAS AUTONOMAS,1,10102,9,35003621,9,1124000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,PRACA,CENTRO,BOM RETIRO,IPIRANGA,E003621A@EDUCACAO.SP.GOV.BR,PRACA CEL FERNANDO PRESTES,PRACA CEL FERNANDO PRESTES 197,35003621,ESTADUAL-SE,1132273190,1133132343,336,PRUDENTE DE MORAES,197,Centro,Centro,355030809000004,SE,1132273190 / 1133132343,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35003621,336,2,"{""type"":""Point"",""coordinates"":[-46.63344351877017,-23.532811990745763]}"
1_1_1_0000000000000000057d,33.644330424982485,32.624307056713405,32.657211013341865,1869.3923948139463,1812.7164585391436,1814.5447132704328,,,4621003,355030801,35003992,3550308,10312,35,RUA,JOAQUIM NABUCO,0,0,1,1,0,0,1,0,BROOKLIN PAULISTA,MARIO DE ANDRADE,São Paulo,São Paulo,2021,11,570,55611331,MARIO DE ANDRADE,SP,2,1,0,1,EE MARIO DE ANDRADE,"3,55031E+12",BROOKLIN PAULISTA,ESCOLAS AUTONOMAS,1,10312,15,35003992,14,4621000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,CENTRO OESTE,CAMPO BELO,SANTO AMARO,E003992A@EDUCACAO.SP.GOV.BR,JOAQUIM NABUCO,JOAQUIM NABUCO 570,35003992,ESTADUAL-SE,1150448177,1155611331,368,MARIO DE ANDRADE,570,Sul,Sul 2,355030815000047,SANTO AMARO,1150448177 / 1155611331,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35003992,368,316,"{""type"":""Point"",""coordinates"":[-46.68192473950746,-23.626829555946472]}"
1_1_1_000000000000000004a6,13.734892169698016,6.824312495578742,9.105473104613782,1311.2923259304928,651.5281295725473,869.3142151045422,,,2537000,355030801,35000462,3550308,10102,35,RUA,RUA PADRE JOAO GUALBERTO,0,0,1,1,1,0,1,0,IMIRIM,AUGUSTO MEIRELLES REIS FILHO PROFESSOR,São Paulo,São Paulo,2021,11,311,22392001,PROFESSOR AUGUSTO MEIRELLES REIS FILHO,SP,2,1,0,1,EE PROFESSOR AUGUSTO MEIRELLES REIS FILHO,"3,55031E+12",IMIRIM,ESCOLAS AUTONOMAS,1,10102,21,35000462,4,2537000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,CENTRO,CASA VERDE,FREGUESIA/BRASILANDIA,E000462A@EDUCACAO.SP.GOV.BR,RUA PADRE JOAO GUALBERTO,RUA PADRE JOAO GUALBERTO 311,35000462,ESTADUAL-SE,1122392001,1122392207,46,AUGUSTO MEIRELLES REIS FILHO PROFESSOR,311,Norte,Norte 2,355030821000128,CASA VERDE-CACHOEIRINHA,1122392001 / 1122392207,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35000462,46,436,"{""type"":""Point"",""coordinates"":[-46.6515575038552,-23.491874887164464]}"
1_1_1_00000000000000000804,39.50022236643909,15.661570895546525,27.580888998356297,2973.4640551188363,1178.9583783247215,2076.2106421586764,,,8412000,355030801,35914712,3550308,10211,35,RUA,OTELO AUGUSTO RIBEIRO,0,0,0,1,0,0,1,0,GUAIANAZES,SERGIO ESTANISLAU CAMARGO,São Paulo,São Paulo,2021,11,1309,25519442,SERGIO ESTANISLAU CAMARGO,SP,2,1,0,1,EE SERGIO ESTANISLAU CAMARGO,"3,55031E+12",GUAIANAZES,ESCOLAS AUTONOMAS,1,10211,31,35914712,28,8412000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 3,GUAIANASES,GUAIANASES,E914712A@EDUCACAO.SP.GOV.BR,OTELO AUGUSTO RIBEIRO,OTELO AUGUSTO RIBEIRO 1309,35914712,ESTADUAL-SE,1125519442,1125576088,7109,SERGIO ESTANISLAU CAMARGO,1309,Leste,Leste 2,355030831000128,GUAIANASES,1125519442 / 1125576088,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35914712,2612,926,"{""type"":""Point"",""coordinates"":[-46.40738422497483,-23.554597498288757]}"
1_1_1_0000000000000000088d,37.0976551428441,6.8358058807988025,24.62203238810097,3092.3929496282303,569.8203250155284,2052.4477644018557,,,8460365,355030801,35037084,3550308,10211,35,RUA,FELICIANO DE MENDONCA,0,0,0,1,0,0,1,0,JARDIM SAO PAULOZONA LESTE,ERNESTINA DEL BUONO TRAMA PROFESSORA,São Paulo,São Paulo,2021,11,418,25519286,PROFESSORA ERNESTINA DEL BUONO TRAMA,SP,2,1,0,1,EE PROFESSORA ERNESTINA DEL BUONO TRAMA,"3,55031E+12",JARDIM SAO PAULOZONA LESTE,ESCOLAS AUTONOMAS,1,10211,31,35037084,28,8460000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 3,GUAIANASES,GUAIANASES,E037084A@EDUCACAO.SP.GOV.BR,FELICIANO DE MENDONCA,FELICIANO DE MENDONCA 418,35037084,ESTADUAL-SE,1125519286,1125579399,1458,ERNESTINA DEL BUONO TRAMA PROFESSORA,418,Leste,Leste 2,355030831000044,GUAIANASES,1125519286 / 1125579399,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35037084,605,1014,"{""type"":""Point"",""coordinates"":[-46.39932648505295,-23.553204333927372]}"
1_1_1_000000000000000009d1,68.87887861812824,31.80697100360327,62.53706178852193,5791.60966812694,2674.456444037095,5258.3645224347565,,,8460190,355030801,35909185,3550308,10211,35,RUA,BERNARDINO ANTUNES,0,0,0,1,1,0,1,0,JARDIM SOARES,SATURNINO PEREIRA PROFESSOR,São Paulo,São Paulo,2021,11,200,29612520,PROFESSOR SATURNINO PEREIRA,SP,2,1,0,1,EE PROFESSOR SATURNINO PEREIRA,"3,55031E+12",JARDIM SOARES,ESCOLAS AUTONOMAS,1,10211,31,35909185,28,8460000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 3,GUAIANASES,GUAIANASES,E909185A@EDUCACAO.SP.GOV.BR,BERNARDINO ANTUNES,BERNARDINO ANTUNES 200,35909185,ESTADUAL-SE,1125570540,1129612520,7079,SATURNINO PEREIRA PROFESSOR,200,Leste,Leste 2,355030831000025,GUAIANASES,1125570540 / 1129612520,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35909185,2582,1015,"{""type"":""Point"",""coordinates"":[-46.40243403059352,-23.550939406211935]}"
1_1_1_00000000000000000a88,28.094127026807808,6.781904035220718,10.353051652534228,1568.5033640401223,378.6356943460312,578.0139147796192,,,8461620,355030801,35904302,3550308,10211,35,RUA,ONOFRE LEITE MEIRELLES,0,0,0,1,0,0,1,0,JARDIM SAO PAULOZONA LESTE,AQUILINO RIBEIRO,São Paulo,São Paulo,2021,11,1,25556909,AQUILINO RIBEIRO,SP,2,1,0,1,EE AQUILINO RIBEIRO,"3,55031E+12",JARDIM SAO PAULOZONA LESTE,ESCOLAS AUTONOMAS,1,10211,31,35904302,28,8461000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 3,GUAIANASES,GUAIANASES,E904302A@EDUCACAO.SP.GOV.BR,ONOFRE LEITE MEIRELLES,ONOFRE LEITE MEIRELLES 1,35904302,ESTADUAL-SE,1125552788,1125556909,7009,AQUILINO RIBEIRO,1,Leste,Leste 2,355030831000154,GUAIANASES,1125552788 / 1125556909,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35904302,2512,998,"{""type"":""Point"",""coordinates"":[-46.40571473362545,-23.562219950345387]}"
1_1_1_00000000000000000b67,30.695467143240773,16.909516926857588,30.695467143240773,2130.0089279912295,1173.3791785656736,2130.0089279912295,,,8465000,355030801,35906189,3550308,10211,35,AVENIDA,UTARO KANAI,0,0,0,1,1,0,1,0,CONJUNTO HABITACIONAL JUSCELINO KUBITSCHEK,BERNARDIM RIBEIRO,São Paulo,São Paulo,2021,11,501,25552583,BERNARDIM RIBEIRO,SP,2,1,0,1,EE BERNARDIM RIBEIRO,"3,55031E+12",CONJUNTO HABITACIONAL JUSCELINO KUBITSCHEK,ESCOLAS AUTONOMAS,1,10211,31,35906189,28,8465000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,LESTE 3,GUAIANASES,GUAIANASES,E906189A@EDUCACAO.SP.GOV.BR,UTARO KANAI,UTARO KANAI 501,35906189,ESTADUAL-SE,1125552583,1125552814,7028,BERNARDIM RIBEIRO,501,Leste,Leste 2,355030831000112,GUAIANASES,1125552583 / 1125552814,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35906189,2531,1008,"{""type"":""Point"",""coordinates"":[-46.39837857246899,-23.564720291300155]}"
1_1_1_0000000000000000041e,10.422993895728764,8.19187756842019,8.19187756842019,858.4247579379557,674.6728040980776,674.6728040980776,,,4559002,355030801,35004133,3550308,10312,35,AVENIDA,AVENIDA PORTUGAL,0,0,1,1,0,0,1,0,BROOKLIN PAULISTA,ENNIO VOSS PROFESSOR,São Paulo,São Paulo,2021,11,1220,55310891,PROFESSOR ENNIO VOSS,SP,2,1,0,1,EE PROFESSOR ENNIO VOSS,"3,55031E+12",BROOKLIN PAULISTA,ESCOLAS AUTONOMAS,1,10312,35,35004133,11,4559000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,CENTRO OESTE,ITAIM BIBI,BUTANTA,E004133A@EDUCACAO.SP.GOV.BR,AVENIDA PORTUGAL,AVENIDA PORTUGAL 1220,35004133,ESTADUAL-SE,1150447379,1155310891,403,ENNIO VOSS PROFESSOR,1220,Oeste,Oeste,355030835000117,PINHEIROS,1150447379 / 1155310891,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35004133,384,315,"{""type"":""Point"",""coordinates"":[-46.68542272729963,-23.618091279872683]}"
1_1_1_00000000000000000574,7.69754956173897,2.7313839460803258,2.739393852233865,878.5492403042255,311.74275288016673,312.65695251079705,,,4559002,355030801,35003931,3550308,10312,35,AVENIDA,AVENIDA PORTUGAL,0,0,1,1,0,0,1,0,BROOKLIN PAULISTA,OSWALDO ARANHA,São Paulo,São Paulo,2021,11,859,50448247,OSWALDO ARANHA,SP,2,1,0,1,EE OSWALDO ARANHA,"3,55031E+12",BROOKLIN PAULISTA,ESCOLAS AUTONOMAS,1,10312,35,35003931,11,4559000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,CENTRO OESTE,ITAIM BIBI,BUTANTA,E003931A@EDUCACAO.SP.GOV.BR,AVENIDA PORTUGAL,AVENIDA PORTUGAL 859,35003931,ESTADUAL-SE,1150448247,1155611673,363,OSWALDO ARANHA,859,Oeste,Oeste,355030835000115,PINHEIROS,1150448247 / 1155611673,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35003931,363,314,"{""type"":""Point"",""coordinates"":[-46.68192798854172,-23.616035924068257]}"
1_1_1_00000000000000000af7,22.148675618242507,2.9443461890464753,5.131570434832953,1686.1557465234164,224.15002738700892,390.66114500573616,,,3678050,355030801,35036997,3550308,10207,35,RUA,ANTONIO DE TOLEDO LARA FILHO,0,0,0,1,1,0,1,0,VILA SAO FRANCISCO ZONA LESTE,LUIS GONZAGA CARVALHO MELO PROFESSOR,São Paulo,São Paulo,2021,11,116,995292449,PROFESSOR LUIS GONZAGA CARVALHO MELO,SP,2,1,0,1,EE PROFESSOR LUIS GONZAGA CARVALHO MELO,"3,55031E+12",VILA SAO FRANCISCO ZONA LESTE,ESCOLAS AUTONOMAS,1,10207,64,35036997,22,3678000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 1,PONTE RASA,PENHA,E036997A@EDUCACAO.SP.GOV.BR,ANTONIO DE TOLEDO LARA FILHO,ANTONIO DE TOLEDO LARA FILHO 116,35036997,ESTADUAL-SE,1120426999,1122805548,1449,LUIS GONZAGA CARVALHO MELO PROFESSOR,116,Leste,Leste 2,355030864000002,ERMELINO MATARAZZO,1120426999 / 1122805548,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35036997,596,841,"{""type"":""Point"",""coordinates"":[-46.48996905754788,-23.516352538413795]}"
1_1_1_00000000000000000b2d,34.97376161453045,34.802385906023964,34.802385906023964,2427.084104166297,2415.19109527178,2415.19109527178,,,3683150,355030801,35036808,3550308,10207,35,RUA,RUA CARLO GRAZIA ENGENHEIRO,0,0,0,1,1,0,1,0,VILA UNIAO ZONA LESTE,ANTONIO DE OLIVEIRA CAMARGO PROFESSOR,São Paulo,São Paulo,2021,11,500,20435515,PROFESSOR ANTONIO DE OLIVEIRA CAMARGO,SP,2,1,0,1,EE PROFESSOR ANTONIO DE OLIVEIRA CAMARGO,"3,55031E+12",VILA UNIAO ZONA LESTE,ESCOLAS AUTONOMAS,1,10207,64,35036808,22,3683000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 1,PONTE RASA,PENHA,E036808A@EDUCACAO.SP.GOV.BR,RUA CARLO GRAZIA ENGENHEIRO,RUA CARLO GRAZIA ENGENHEIRO 500,35036808,ESTADUAL-SE,1120435515,1122805996,1442,ANTONIO DE OLIVEIRA CAMARGO PROFESSOR,500,Leste,Leste 2,355030864000086,ERMELINO MATARAZZO,1120435515 / 1122805996,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35036808,589,1071,"{""type"":""Point"",""coordinates"":[-46.483447357454736,-23.52390995648423]}"
1_1_1_000000000000000004e9,24.143314135317652,5.390012209530118,8.266548571083637,1580.6929175927405,352.8908283920881,541.2212551272582,,,3972000,355030801,35003335,3550308,10208,35,RUA,SERGIO SAO,0,0,0,1,1,0,1,0,JARDIM SANTA ADELIA,WALTER BELIAN,São Paulo,São Paulo,2021,11,33,29621077,WALTER BELIAN,SP,2,1,0,1,EE WALTER BELIAN,"3,55031E+12",JARDIM SANTA ADELIA,ESCOLAS AUTONOMAS,1,10208,73,35003335,30,3972000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 4,SAO MATEUS,SAO MATEUS,E003335A@EDUCACAO.SP.GOV.BR,SERGIO SAO,SERGIO SAO 33,35003335,ESTADUAL-SE,1129192975,1129621077,312,WALTER BELIAN,33,Leste,Leste 2,355030873000092,SAO MATEUS,1129192975 / 1129621077,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35003335,312,1180,"{""type"":""Point"",""coordinates"":[-46.48224156120165,-23.61314986633543]}"
1_1_1_000000000000000005f6,57.69038457780865,28.99088152167814,37.61839171799449,5973.936217869343,3002.054473683155,3895.4476449888093,,,3932050,355030801,35041701,3550308,10208,35,RUA,JOAQUIM FELICIO,0,0,0,1,0,0,1,0,CIDADE CENTENARIO,MARIA LOURDES ROSARIO NEGREIROS PROFA,São Paulo,São Paulo,2021,11,149,27212924,PROFESSORA MARIA LOURDES ROSARIO NEGREIROS,SP,2,1,0,1,EE PROFESSORA MARIA LOURDES ROSARIO NEGREIROS,"3,55031E+12",CIDADE CENTENARIO,ESCOLAS AUTONOMAS,1,10208,73,35041701,30,3932000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 4,SAO MATEUS,SAO MATEUS,E041701A@EDUCACAO.SP.GOV.BR,JOAQUIM FELICIO,JOAQUIM FELICIO 149,35041701,ESTADUAL-SE,1127212924,1127214574,1567,MARIA LOURDES ROSARIO NEGREIROS PROFA,149,Leste,Leste 2,355030873000192,SAO MATEUS,1127212924 / 1127214574,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35041701,714,1136,"{""type"":""Point"",""coordinates"":[-46.500977018362754,-23.58419552871306]}"
1_1_1_000000000000000009e9,35.381505236424495,15.480187511208326,27.755407013039278,2553.7753672472154,1117.3329478869518,2003.3368920904416,,,3945010,355030801,35909130,3550308,10208,35,RUA,ADHEMAR ANTONIO PRADO PROFESSOR,0,0,1,0,0,0,1,0,JARDIM TIETE,INAH JACY DE CASTRO AGUIAR,São Paulo,São Paulo,2021,11,190,29620035,INAH JACY DE CASTRO AGUIAR,SP,2,1,0,1,EE INAH JACY DE CASTRO AGUIAR,"3,55031E+12",JARDIM TIETE,ESCOLAS AUTONOMAS,1,10208,73,35909130,30,3945000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 4,SAO MATEUS,SAO MATEUS,E909130A@EDUCACAO.SP.GOV.BR,ADHEMAR ANTONIO PRADO PROFESSOR,ADHEMAR ANTONIO PRADO PROFESSOR 190,35909130,ESTADUAL-SE,1129191945,1129620035,7075,INAH JACY DE CASTRO AGUIAR,190,Leste,Leste 2,355030873000126,SAO MATEUS,1129191945 / 1129620035,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35909130,2578,1141,"{""type"":""Point"",""coordinates"":[-46.49184561388754,-23.595180909761588]}"
1_1_1_000000000000000009f1,47.479462022119165,34.50536429362958,41.329408075201215,3607.225924554906,2621.526009671421,3139.9789699790826,,,3951090,355030801,35909051,3550308,10208,35,RUA,PAULO QUEIROZ DOUTOR,0,0,0,1,0,0,1,0,JARDIM NOVE DE JULHO,LOURENCO ZANELATTI,São Paulo,São Paulo,2021,11,1475,29623835,LOURENCO ZANELATTI,SP,2,1,0,1,EE LOURENCO ZANELATTI,"3,55031E+12",JARDIM NOVE DE JULHO,ESCOLAS AUTONOMAS,1,10208,73,35909051,30,3951000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 4,SAO MATEUS,SAO MATEUS,E909051A@EDUCACAO.SP.GOV.BR,PAULO QUEIROZ DOUTOR,PAULO QUEIROZ DOUTOR 1475,35909051,ESTADUAL-SE,1129623835,1129629856,7067,LOURENCO ZANELATTI,1475,Leste,Leste 2,355030873000066,SAO MATEUS,1129623835 / 1129629856,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35909051,2570,1159,"{""type"":""Point"",""coordinates"":[-46.481946715461454,-23.590815405826923]}"
1_1_1_00000000000000000505,15.971699919547444,2.0001722678206875,2.069485092687856,1475.7170515516957,184.80739912044686,191.21160894550817,,,8245300,355030801,35048690,3550308,10210,35,RUA,CRIUVA,0,0,0,1,0,0,1,0,VILA PROGRESSO ZONA LESTE,JOSE RIGHETTO SOBRINHO PROF,São Paulo,São Paulo,2021,11,516,20352864,PROFESSOR JOSE RIGHETTO SOBRINHO,SP,2,1,0,1,EE PROFESSOR JOSE RIGHETTO SOBRINHO,"3,55031E+12",VILA PROGRESSO ZONA LESTE,ESCOLAS AUTONOMAS,1,10210,74,35048690,23,8245000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,SAO MIGUEL,SAO MIGUEL,E048690A@EDUCACAO.SP.GOV.BR,CRIUVA,CRIUVA 516,35048690,ESTADUAL-SE,1120352864,1125117096,1641,JOSE RIGHETTO SOBRINHO PROF,516,Leste,Leste 2,355030874000036,SAO MIGUEL,1120352864 / 1125117096,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35048690,787,2145,"{""type"":""Point"",""coordinates"":[-46.432678954105356,-23.517683751746873]}"
